SampleID,Group,o__0319_7L14;,o__11_24;,o__32_20;,o__A21b;,o__A31;,o__AF420338;,o__AKIW781;,o__AKYG1722;,o__AKYG885;,o__Acidimicrobiales;,o__Acidobacteriales;,o__Actinomycetales;,o__Aeromonadales;,o__Alteromonadales;,o__Anaerolineales;,o__Anaeroplasmatales;,o__ArcA07;,o__Arctic96B_7;,o__Armatimonadales;,o__B07_WMSP1;,o__B12_WMSP1;,o__BD7_3;,o__BPC015;,o__BPC076;,o__BSA2B_08;,o__Bacillales;,o__Bacteroidales;,o__Bdellovibrionales;,o__Blgi18;,o__Burkholderiales;,o__CAB_I;,o__CCM11a;,o__CCU21;,o__CL500_15;,o__CPla_3;,o__CV90;,o__CW040;,o__Caldilineales;,o__Campylobacterales;,o__Catenulisporales;,o__Caulobacterales;,o__Cellvibrionales;,o__Cenarchaeales;,o__Chlamydiales;,o__Chlorobiales;,o__Chloroflexales;,o__Chlorophyta;,o__Chromatiales;,o__Chthoniobacterales;,o__Chthonomonadales;,o__Clostridiales;,o__Coriobacteriales;,o__Corynebacteriales;,o__Cytophagales;,o__DH61;,o__DS_100;,o__DS_18;,o__Dehalococcoidales;,o__Deinococcales;,o__Desulfarculales;,o__Desulfobacterales;,o__Desulfovibrionales;,o__Desulfuromonadales;,o__E2;,o__EW055;,o__Ellin329;,o__Ellin6067;,o__Ellin6513;,o__Ellin6537;,o__Ellin7246;,o__Elusimicrobiales;,o__Enterobacteriales;,o__Entotheonellales;,o__Erysipelotrichales;,o__Euglenozoa;,o__Euzebyales;,o__FAC87;,o__FAC88;,o__FW68;,o__Fibrobacterales;,o__Fimbriimonadales;,o__Flavobacteriales;,o__Frankiales;,o__Fusobacteriales;,o__GAB_B06;,o__GW_22;,o__Gaiellales;,o__Gallionellales;,o__Gemmatales;,o__Gemmatimonadales;,o__HTCC2188;,o__Halanaerobiales;,o__Halobacteriales;,o__Haloplasmatales;,o__Herpetosiphonales;,o__Holophagales;,o__Hydrogenophilales;,o__I025;,o__IIb;,o__Ignavibacteriales;,o__JG30_KF_AS9;,o__JG30_KF_CM45;,o__JH_WHS99;,o__K2_4_19;,o__Kineosporiales;,o__Ktedonobacterales;,o__LD1_PA13;,o__LD1_PB3;,o__Lactobacillales;,o__Legionellales;,o__Leptospirales;,o__MBA08;,o__MBNT15;,o__MIZ46;,o__ML615J_28;,o__MLE1_12;,o__MVP_88;,o__MVS_40;,o__Marinicellales;,o__Methanobacteriales;,o__Methanocellales;,o__Methanomicrobiales;,o__Methanosarcinales;,o__Methylacidiphilales;,o__Methylococcales;,o__Methylophilales;,o__Micrococcales;,o__Micromonosporales;,o__Mycoplasmatales;,o__Myxococcales;,o__NB1_j;,o__NRP_J;,o__Natranaerobiales;,o__Neisseriales;,o__Nitrosomonadales;,o__Nitrososphaerales;,o__Nitrospirales;,o__Nostocales;,o__OPB54;,o__OPB72;,o__Oceanospirillales;,o__Oligoflexales;,o__Opitutales;,o__Oscillatoriales;,o__PHOS_HD29;,o__PHOS_HE93;,o__PK29;,o__PK329;,o__Pasteurellales;,o__Pedosphaerales;,o__Phycisphaerales;,o__Pirellulales;,o__Planctomycetales;,o__Procabacteriales;,o__Propionibacteriales;,o__Pseudanabaenales;,o__Pseudomonadales;,o__Pseudonocardiales;,o__RB046;,o__RB41;,o__RF39;,o__Rhizobiales;,o__Rhodobacterales;,o__Rhodocyclales;,o__Rhodospirillales;,o__Rhodothermales;,o__Rickettsiales;,o__Roseiflexales;,o__Rubrobacterales;,o__S0208;,o__S1198;,o__SAR11_clade;,o__SBR1031;,o__SBla14;,o__SC_I_84;,o__SJA_22;,o__SJA_36;,o__SM1D11;,o__S_70;,o__S_BQ2_57;,o__Sediment_1;,o__Selenomonadales;,o__Solibacterales;,o__Solirubrobacterales;,o__Sphaerobacterales;,o__Sphingobacteriales;,o__Sphingomonadales;,o__Spirobacillales;,o__Spirochaetales;,o__Stigonematales;,o__Stramenopiles;,o__Streptomycetales;,o__Streptophyta;,o__Streptosporangiales;,o__Subgroup_3;,o__Sva0725;,o__Sva0853;,o__Synechococcales;,o__Synergistales;,o__Syntrophobacterales;,o__TG3_1;,o__TM7;,o__TP122;,o__Thermoanaerobacterales;,o__Thermogemmatisporales;,o__Thermoplasmatales;,o__Thermotogales;,o__Thiohalorhabdales;,o__Thiotrichales;,o__Turicibacterales;,o__Unclassified;,o__VC38;,o__Verrucomicrobiales;,o__Vibrionales;,o__Victivallales;,o__WCHB1_41;,o__WCHB1_50;,o__WCHD3_30;,o__WD2101;,o__Xanthomonadales;,o__YJF2_48;,o__YLA114;,o__YS2;,o__Z20;,o__agg27;,o__d153;,o__iii1_15;,o__mle1_48;,o__p04_C01;,o__pGrfC26;,Isolation_source,amoxicillin,oxytetracycline_dihydrate,sulfadiazine,trimethoprim,tylosin_tartrate,ciprofloxacin,Drug Set
SRR10300904,G3,0.007682779,0.000328675,0.0,0.0,0.0,0.0,2.74e-05,6.16e-05,0.000205422,0.010764101,8.22e-05,0.023373569,9.24e-05,0.0,0.0,4.11e-05,0.0,0.0,0.000451928,0.0,0.0,0.0,0.0,0.0,0.0,0.02234989,0.0,0.000410843,0.0,0.017245633,0.0,0.0,0.001150362,0.000164337,0.0,0.0,0.0,0.001191447,0.0,0.0,0.001294157,0.0,0.0,0.0,0.0,0.0,4.11e-05,0.0,0.103984504,0.0,0.001057923,0.0,4.11e-05,0.011845991,9.45e-05,0.000369759,0.000328675,0.0,0.0,0.0,2.05e-05,0.0,0.000328675,0.0,8.22e-05,0.000665567,0.000308133,0.0,0.0,0.0,0.0,6.99e-05,4.11e-05,0.0,0.0,0.0,0.0,0.000164337,0.0,0.000123253,0.000164337,0.003734569,0.001088735,0.0,0.0,0.0,0.012695064,0.0,0.003738676,0.004272769,0.00028759,0.0,0.0,0.0,2.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001479037,0.0,0.0,8.22e-05,0.0,0.000534097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000205422,0.0,0.001355784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11e-05,0.002804006,0.001020261,0.000164337,0.006833696,0.000328675,0.0,0.0,0.0,0.000965483,8.22e-05,0.007230848,1.37e-05,0.0,0.0,4.11e-05,0.0,0.002465062,6.16e-05,0.0,0.0,0.010188918,0.0,0.0,0.029252051,0.003327833,0.005217714,0.004498734,0.0,0.002688089,0.0,0.002052408,0.000164337,0.0,0.095644394,0.0,0.040087363,0.000246506,0.0,0.005423131,0.0,0.000168446,0.000123253,0.001479036,0.000205421,0.0,0.0,0.000410844,0.0,0.002423978,0.0,0.0,0.0,0.0,4.11e-05,0.000451928,0.0,0.002793735,0.002506146,0.0,0.042686652,0.014626032,0.0,0.0,0.0,0.000410843,5.87e-06,0.00028759,0.0,0.0,0.000205422,0.0,0.0,0.0,0.002547231,0.0,8.22e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.002300723,0.0,0.030344904,0.0,0.01064085,0.0,0.0,0.0,0.0,0.0,0.22777172,0.016351571,0.0,0.0,0.0,0.0,0.000205422,0.0,0.18385247,8.22e-05,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300905,G2,0.006150364,0.000353469,0.000141388,0.0,0.0,0.0,2.36e-05,3.53e-05,0.000282776,0.010886854,7.07e-05,0.020059369,0.0,0.0,0.000494857,7.07e-06,0.0,0.0,0.000282775,0.0,0.0,0.0,0.0,0.0,0.0,0.022233201,0.0,0.000494857,0.0,0.023281013,0.0,0.0,0.001979428,0.000141388,0.0,0.0,0.0,0.000636245,0.0,0.0,0.001272491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097840251,0.0,0.002191509,0.0,0.0,0.013808881,7.78e-05,0.000494857,0.000494857,0.0,0.0,0.0,0.0,0.0,0.000706938,0.0,0.000141388,0.000954367,0.000282775,0.0,0.0,0.0,0.0,0.00010015,0.0,0.0,0.0,0.0,0.0,0.000141388,0.0,7.07e-05,7.07e-05,0.005259617,0.001095755,0.0,0.0,0.0,0.010109221,0.0,0.002191508,0.003110524,0.000282775,0.000141388,0.0,0.0,0.0,0.0,0.0,0.000141388,0.0,0.0,0.0,0.001060407,0.0,0.0,0.000141388,0.0,0.000565551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07e-05,0.0,0.00155526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106041,0.002827752,0.000966149,7.07e-05,0.00817692,0.000494857,0.0,0.0,0.0,0.001307837,0.0,0.003251916,2.36e-05,7.07e-05,0.0,0.0,0.0,0.002120814,7.07e-05,0.0,0.0,0.014845713,0.0,0.0,0.022480632,0.003888158,0.005443421,0.002933794,0.0,0.003181221,0.0,0.002051133,0.000141388,0.0,0.09911278,0.0,0.077857501,0.000212081,0.000141388,0.007369833,0.0,7.07e-06,7.07e-05,0.001272489,0.0,0.0,0.0,0.000424163,0.0,0.004241628,0.0,0.0,0.0,0.0,0.0,0.000212082,0.0,0.0028631,0.00332261,0.0,0.050015884,0.02223321,7.07e-05,0.0,0.0,0.000353469,1.01e-05,0.000494857,7.07e-05,0.0,0.000494857,0.0,0.0,0.0,0.003958859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002050121,0.0,0.034922747,0.0,0.010391997,0.0,0.0,0.0,0.0,0.0,0.182531379,0.02673994,0.0,0.0,0.0,0.0,0.000141388,0.0,0.161959518,7.07e-05,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300906,G4,0.014209597,0.000455437,9.11e-05,0.0,0.0,0.0,0.0,9.11e-05,0.00036435,0.01703335,0.000182175,0.028854475,0.0,0.0,9.11e-05,0.0,0.0,0.0,0.000182175,0.0,0.0,0.0,0.0,0.0,0.0,0.034303565,0.0,0.000273262,0.0,0.01258308,0.0,0.0,0.001457399,0.0,0.0,0.0,0.0,0.001275225,0.0,0.0,0.001093049,0.0,0.0,0.0,0.0,0.0,9.11e-05,9.11e-05,0.108667327,0.0,0.001571258,0.0,0.0,0.009594542,0.0,0.000182175,0.0007287,0.0,0.0,0.0,0.0,0.0,0.000273262,0.0,0.000182175,0.000409893,0.000136631,9.11e-05,0.0,0.0,0.0,7.37e-05,0.0,0.0,0.0,0.0,0.0,0.000455437,0.0,9.11e-05,0.000273262,0.001366312,0.002140555,0.0,0.0,0.0,0.017762051,0.0,0.004584735,0.005191985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11e-05,0.0,0.0,0.0,0.002277183,0.0,0.0,0.000364349,0.0,0.000728699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11e-05,0.0,0.001457397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11e-05,0.004681245,0.001184137,0.00036435,0.006953007,0.00036435,0.0,0.0,0.0,0.000956418,0.0,0.008380041,3.04e-05,9.11e-05,0.0,0.0,0.0,0.003279146,0.000182175,0.0,0.0,0.010110702,0.0,0.0,0.031607353,0.004190014,0.006376126,0.008349682,0.0,0.005055354,0.0,0.001259176,0.000273262,0.0,0.074782764,0.0,0.056261675,0.000273262,0.000182175,0.008676077,0.0,9.11e-05,0.0,0.004190027,0.00036435,0.0,0.0,0.001001961,0.0,0.001366312,0.0,0.0,0.0,0.0,0.0,0.000637611,0.0,0.003096973,0.004827634,4.55e-05,0.037072583,0.008744394,0.0,0.0,0.0,0.001001962,0.000182175,0.000637612,0.0,0.0,0.000455437,0.0,0.0,0.0,0.003461322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001275227,0.0,0.030332129,0.0,0.008197867,0.0,0.0,0.0,0.0,0.0,0.198661775,0.014642295,0.0,0.0,0.0,0.0,0.000273262,0.0,0.173794871,0.000182175,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300907,G3,0.009447802,0.000259352,3.71e-05,0.0,0.0,0.0,3.71e-05,0.000111151,0.000111151,0.012930517,0.000148201,0.025636683,0.0,1.85e-05,0.000111151,0.000148201,0.0,0.0,0.000481653,0.0,0.0,0.0,0.0,0.0,0.0,0.02296042,0.0,0.000370502,0.0,0.018138695,0.0,3.71e-05,0.001556108,0.000111151,0.0,0.0,0.0,0.000852154,0.0,0.0,0.001685785,0.0,0.0,0.0,0.0,0.0,0.000111151,7.41e-05,0.095441249,0.0,0.001482007,0.0,0.0,0.011325006,3.71e-06,0.000185251,0.000592804,0.0,0.0,0.0,1.85e-05,0.0,0.000518703,7.41e-05,0.000333452,0.000741003,0.000240826,0.0,0.0,0.0,0.0,2.21e-05,0.0,0.0,0.0,0.0,0.0,0.000111151,0.0,7.41e-05,0.000259351,0.00524631,0.001556107,0.0,0.0,0.0,0.016302088,0.0,0.003272767,0.00500178,0.000148201,0.0,3.71e-05,1.85e-05,0.0,0.0,0.0,7.41e-05,0.0,0.0,0.0,0.001630209,0.0,0.0,0.000296401,0.0,0.000555752,0.0,0.0,7.41e-05,0.0,0.0,0.0,0.0,0.0,0.000148201,0.0,0.001407911,0.0,1.85e-05,0.0,0.0,0.0,0.0,0.0,1.85e-05,0.002932262,0.001000356,0.0,0.007978145,0.000407553,0.0,0.0,0.0,0.001055931,9.26e-05,0.006372631,0.0,0.0,0.0,1.85e-05,0.0,0.003223367,9.26e-05,0.0,0.0,0.009225494,0.0,0.0,0.030825756,0.005001775,0.006631981,0.006070063,0.0,0.003136035,5.56e-05,0.001730643,0.000333452,0.0,0.093551713,0.0,0.045065385,0.000185251,0.000185251,0.006039182,0.0,7.78e-05,9.26e-05,0.001778413,0.000259351,0.0,0.0,0.000444602,0.0,0.00211186,0.0,0.0,0.0,0.0,7.41e-05,0.000333452,3.71e-05,0.002741714,0.003667976,0.0,0.052481647,0.014421794,0.0,0.0,0.0,0.000703954,7.41e-05,0.000666903,8.34e-05,0.0,0.000259351,0.0,0.0,0.0,0.002815815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002297114,0.0,0.031092534,0.0,0.010337011,0.0,0.0,0.0,0.0,3.71e-06,0.204109451,0.020933358,0.0,0.0,0.0,0.0,3.71e-05,0.0,0.173913656,0.000333452,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300908,G2,0.009367987,0.000269582,0.000202187,6.74e-05,0.0,0.0,2.25e-05,3.37e-05,0.0,0.013142149,0.0,0.026896468,0.000101093,3.37e-05,6.74e-05,0.000134791,0.0,0.0,0.000471769,0.0,0.0,0.0,0.0,0.0,0.0,0.016309731,0.0,0.000539164,0.0,0.022335239,0.0,0.0,0.001347911,6.74e-05,0.0,0.0,0.0,0.000606561,0.0,0.0,0.001988168,0.0,0.0,0.0,0.0,0.0,0.0,6.74e-05,0.096308281,0.0,0.00198817,0.0,6.74e-05,0.013209538,0.0,0.000404374,0.000673956,0.0,0.0,0.0,3.37e-05,0.0,0.000892991,0.0,6.74e-05,0.001489445,0.000404374,0.0,0.0,0.0,0.0,4.17e-05,0.000134791,0.0,0.0,0.0,0.0,6.74e-05,0.0,6.74e-05,0.000471769,0.00584994,0.001213121,0.0,0.0,0.0,0.011996423,0.0,0.002763219,0.004245921,0.000134791,0.0,0.0,0.0,2.25e-05,0.0,0.0,0.000134791,0.0,0.0,0.0,0.00107833,0.0,0.0,0.000269582,0.0,0.000202187,0.0,0.0,0.0,0.0,0.0,0.0,6.74e-05,0.0,0.000202187,0.0,0.002628426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74e-05,0.003379408,0.000707654,0.000134791,0.007379813,0.000673956,0.0,0.0,0.0,0.001280516,6.74e-05,0.00229145,4.49e-05,3.37e-05,0.0,0.0,0.0,0.001819681,0.000168489,6.74e-05,0.0,0.009570178,0.0,0.0,0.025947294,0.004245914,0.004919879,0.00456886,0.0,0.002623614,0.0,0.002072012,0.000336978,0.0,0.0780441,0.0,0.062769976,0.000202187,0.000202187,0.004279623,0.0,0.0,3.37e-05,0.001078329,0.000269582,0.0,0.0,0.0,0.0,0.004245923,0.0,0.0,0.0,0.0,6.74e-05,0.000539165,0.0,0.002392543,0.004582898,0.0,0.048322591,0.021785631,0.0,0.0,0.0,0.000134791,0.0,0.000539165,0.0,0.0,0.000673956,0.0,0.0,0.0,0.003032804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00229145,0.000134791,0.032902533,0.0,0.012131207,0.0,0.0,0.0,0.0,0.0,0.207039379,0.026301141,0.0,0.0,0.0,0.0,0.000539165,6.74e-05,0.171656567,0.000134791,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300909,G4,0.009359008,0.000369435,0.0,0.0,0.0,0.0,0.0,0.000184717,0.0,0.017732848,0.000123145,0.033382546,0.0,0.0,0.000123145,0.0,0.0,0.0,0.00024629,0.0,0.0,0.0,0.0,0.0,0.0,0.031057157,0.0,0.000369435,0.0,0.017398557,0.0,0.0,0.001108305,0.000123145,0.0,0.0,0.0,0.000738869,0.0,0.0,0.001108305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091127175,0.0,0.001847174,0.0,0.0,0.012417098,0.000123145,0.00024629,0.000369435,0.0,0.0,0.0,0.0,0.0,0.000184717,0.0,0.000123145,0.00024629,0.00024629,0.0,0.0,0.0,0.0,4.84e-05,0.000123145,0.0,0.0,0.0,0.0,0.000123145,0.0,0.0,0.0,0.003866749,0.001662455,0.0,0.0,0.0,0.018841145,0.0,0.003940629,0.005295231,0.00024629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00197032,0.0,0.0,0.000123145,0.0,0.000369435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000738869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000369435,0.003201766,0.001662455,0.000123145,0.010467309,0.00049258,0.0,0.0,0.0,0.001662455,0.0,0.007019253,0.0,0.0,0.0,6.16e-05,0.0,0.001847173,0.0,0.0,0.0,0.010713594,0.0,0.0,0.031401867,0.004802648,0.003940629,0.00827123,0.0,0.002709187,0.0,0.002051389,0.00024629,0.0,0.081521872,0.0,0.050119953,0.0,0.000369435,0.006095666,0.0,0.0,6.16e-05,0.003940639,0.000123145,0.0,0.0,0.000492579,0.0,0.002462899,0.0,0.0,0.0,0.0,0.000123145,0.00024629,0.0,0.002586042,0.003940637,0.0,0.051413002,0.011760334,0.0,0.0,0.0,0.000369435,0.0,0.000615724,0.0,0.0,0.0,0.0,0.0,0.0,0.001970318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000862013,0.0,0.031771374,0.0,0.013299639,0.0,0.0,0.0,0.0,0.0,0.200356475,0.020749908,0.0,0.0,0.0,0.0,0.000492579,0.0,0.165506568,0.0,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300910,G3,0.008476707,0.000243935,0.000182951,3.05e-05,0.0,0.0,6.1e-05,3.05e-05,0.000396393,0.012074744,0.000152459,0.023598077,0.0,0.0,3.05e-05,0.000216492,0.0,0.0,0.00033541,0.0,0.0,0.0,0.0,0.0,0.0,0.022868819,0.0,0.00033541,0.0,0.02062587,0.0,0.0,0.001067211,3.05e-05,0.0,0.0,0.0,0.001311146,0.0,0.0,0.001295901,0.0,0.0,0.0,0.0,0.0,6.1e-05,6.1e-05,0.09705517,3.05e-05,0.001593196,0.0,0.0,0.013772062,6.1e-05,0.000274426,0.000457377,0.0,0.0,0.0,0.0,0.0,0.000365901,0.0,0.000182951,0.00088731,0.000152459,0.0,0.0,0.0,0.0,5.34e-05,6.1e-05,0.0,0.0,0.0,0.0,0.000121967,0.0,3.05e-05,9.15e-05,0.005354351,0.001280654,0.0,0.0,0.0,0.01247112,0.0,0.003120322,0.005153111,0.00033541,0.0,0.0,3.05e-05,0.0,0.0,0.0,6.1e-05,0.0,0.0,0.0,0.001417866,0.0,0.0,3.05e-05,0.0,0.000426884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121967,0.0,0.001280655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000106721,0.002751882,0.001407703,9.15e-05,0.007434912,0.00033541,0.0,0.0,0.0,0.001173933,0.000152459,0.006159333,4.07e-05,0.0,0.0,1.52e-05,0.0,0.002652784,3.05e-05,0.0,0.0,0.012013718,0.0,0.0,0.028143881,0.004116382,0.005762941,0.004932042,0.0,0.002498147,3.05e-05,0.001917715,0.000182951,0.0,0.109922835,0.0,0.041189274,0.000274426,9.15e-05,0.005114997,0.0,9.15e-05,6.1e-05,0.001951469,0.000213443,0.0,0.0,0.00051836,0.0,0.002866228,0.0,0.0,0.0,0.0,3.05e-05,0.000365901,3.05e-05,0.003399832,0.003079669,0.0,0.051775014,0.014620801,0.0,0.0,0.0,0.000731803,3.05e-05,0.00051836,6.1e-05,0.0,0.000457377,0.0,0.0,0.0,0.00399442,0.0,0.000243934,0.0,0.0,0.0,0.0,0.0,0.0,0.00186,6.1e-05,0.030006933,0.0,0.010946543,0.0,0.0,0.0,0.0,0.0,0.193012687,0.019522351,0.0,0.0,0.0,0.0,9.15e-05,0.0,0.18106001,9.15e-05,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300911,G2,0.009407258,0.000486583,0.000162194,0.0,0.0,0.0,1.35e-05,6.08e-05,0.000202743,0.013381011,0.0,0.020941064,0.0,2.03e-05,8.11e-05,0.000121646,0.0,0.0,0.000446034,0.0,0.0,0.0,0.0,0.0,0.0,0.012286203,0.0,4.05e-05,0.0,0.026301983,0.0,0.0,0.001824685,4.05e-05,0.0,0.0,0.0,0.000243291,0.0,0.0,0.002757302,0.0,0.0,0.0,0.0,0.0,4.05e-05,0.0,0.096221702,0.0,0.001429336,0.0,0.0,0.010745361,4.05e-05,0.000446034,0.000810971,0.0,0.0,0.0,0.0,0.0,0.000223017,0.0,8.11e-05,0.000713654,0.000182468,0.0,0.0,0.0,0.0,3.96e-05,4.05e-05,0.0,0.0,0.0,0.0,8.11e-05,0.0,0.0,0.000121646,0.003868332,0.001054262,0.0,0.0,0.0,0.01516515,0.0,0.002716753,0.003365526,0.000243292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001540844,0.0,0.0,0.000121646,0.0,0.000729873,0.0,0.0,4.05e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000729874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08e-05,0.002270718,0.000905584,4.05e-05,0.006704021,0.000810971,0.0,0.0,0.0,0.001317827,0.0,0.003446626,4.05e-05,0.0,0.0,4.05e-05,0.0,0.00198688,8.11e-05,0.0,0.0,0.014921842,0.0,0.0,0.023234296,0.004419795,0.004135948,0.004823592,0.0,0.002754404,0.0,0.002343803,0.000405486,4.05e-05,0.093261636,0.0,0.041454106,0.00028384,8.11e-05,0.0047239,0.0,0.0,0.000101371,0.001175908,4.05e-05,0.0,0.0,0.000243291,0.0,0.004865826,0.0,0.0,0.0,0.0,4.05e-05,0.000324389,0.0,0.003183059,0.002838398,0.0,0.044866928,0.02307211,0.0,0.0,0.0,0.00056768,0.0,0.000567679,4.05e-05,0.0,0.000729874,0.0,0.0,0.0,0.003122235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002108528,4.05e-05,0.035731369,0.0,0.012570053,0.0,0.0,0.0,0.0,0.0,0.232140175,0.023082257,0.0,0.0,0.0,0.0,0.000364937,0.0,0.16389711,8.11e-05,0.0,0.0,Grassland_soil,100.0,100.0,100.0,0.0,0.0,0.0,high_high_high_none_none_none
SRR10300912,G2,0.000564876,0.00047073,0.002730234,0.00395413,0.0,0.0,0.0,0.0,0.000282438,0.006025344,0.03822327,0.008167166,0.0,4.71e-05,0.0,0.0,0.0,0.0,9.41e-05,0.000659022,0.0,0.0,0.0,0.0,0.0,0.000668437,0.0,0.000188292,0.0,0.003308559,0.0,0.0,0.00395413,0.000188292,0.0,0.0,0.0,0.00047073,0.0,3.14e-05,0.00320096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339584522,9.41e-05,9.41e-05,0.0,0.0,0.003357876,1.88e-05,0.000376584,0.00094146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41e-05,0.001261556,0.000282438,0.019111628,0.0,0.004989736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000188292,0.0097347,0.001365117,0.0,0.0,0.0,0.011015084,0.0,0.01148581,0.002165358,0.001129752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001600482,9.41e-05,0.0,0.0,0.000282438,0.000125528,0.000282438,0.0,0.0,0.000564876,0.0,0.0,0.0,0.0,0.0,0.000188292,0.0,0.000376584,0.0,0.0,0.0,0.0,0.0,9.41e-05,0.0,4.71e-05,0.001318044,9.41e-05,0.0,0.002887144,0.000847314,0.0,0.0,0.0,0.003342183,0.0,0.007437534,0.0,0.0,0.0,4.71e-05,0.0,0.001318044,0.0,0.0,0.0,0.00310682,0.0,0.0,0.020806258,9.41e-05,0.006496074,0.01090524,0.0,0.000564876,0.0,0.001256177,0.0,0.0,0.061571474,0.0,0.101002875,0.000282438,0.0,0.015863601,0.0,9.41e-05,4.71e-05,0.000564876,0.0,0.0,0.0,0.000282438,0.0,0.002730234,9.41e-05,0.0,0.0,0.0,0.001035606,0.003765842,0.0,0.018923338,0.001129752,0.0,0.024242587,0.008426069,0.0,0.0,0.0,0.0,9.41e-05,0.000188292,0.0,0.0,0.000188292,0.0,0.0,0.0,0.000753168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001506336,0.0,0.021446461,0.0,0.002918526,0.0,0.0,0.0,0.0,0.0,0.050085664,0.024336747,0.0,0.0,0.0,0.0,0.000847314,0.0,0.112786888,0.0,9.41e-05,0.0,Forest_soil,0.0,0.0,0.0,0.0,0.0,0.0,none_none_none_none_none_none
