SampleID,Generation,PlotID,Isolation_source,amoxicillin,oxytetracycline_dihydrate,sulfadiazine,trimethoprim,tylosin_tartrate,ciprofloxacin,o__0319_7L14;,o__11_24;,o__32_20;,o__A21b;,o__A31;,o__AF420338;,o__AKIW781;,o__AKYG1722;,o__AKYG885;,o__Acidimicrobiales;,o__Acidobacteriales;,o__Actinomycetales;,o__Aeromonadales;,o__Alteromonadales;,o__Anaerolineales;,o__Anaeroplasmatales;,o__ArcA07;,o__Arctic96B_7;,o__Armatimonadales;,o__B07_WMSP1;,o__B12_WMSP1;,o__BD7_3;,o__BPC015;,o__BPC076;,o__BSA2B_08;,o__Bacillales;,o__Bacteroidales;,o__Bdellovibrionales;,o__Blgi18;,o__Burkholderiales;,o__CAB_I;,o__CCM11a;,o__CCU21;,o__CL500_15;,o__CPla_3;,o__CV90;,o__CW040;,o__Caldilineales;,o__Campylobacterales;,o__Catenulisporales;,o__Caulobacterales;,o__Cellvibrionales;,o__Cenarchaeales;,o__Chlamydiales;,o__Chlorobiales;,o__Chloroflexales;,o__Chlorophyta;,o__Chromatiales;,o__Chthoniobacterales;,o__Chthonomonadales;,o__Clostridiales;,o__Coriobacteriales;,o__Corynebacteriales;,o__Cytophagales;,o__DH61;,o__DS_100;,o__DS_18;,o__Dehalococcoidales;,o__Deinococcales;,o__Desulfarculales;,o__Desulfobacterales;,o__Desulfovibrionales;,o__Desulfuromonadales;,o__E2;,o__EW055;,o__Ellin329;,o__Ellin6067;,o__Ellin6513;,o__Ellin6537;,o__Ellin7246;,o__Elusimicrobiales;,o__Enterobacteriales;,o__Entotheonellales;,o__Erysipelotrichales;,o__Euglenozoa;,o__Euzebyales;,o__FAC87;,o__FAC88;,o__FW68;,o__Fibrobacterales;,o__Fimbriimonadales;,o__Flavobacteriales;,o__Frankiales;,o__Fusobacteriales;,o__GAB_B06;,o__GW_22;,o__Gaiellales;,o__Gallionellales;,o__Gemmatales;,o__Gemmatimonadales;,o__HTCC2188;,o__Halanaerobiales;,o__Halobacteriales;,o__Haloplasmatales;,o__Herpetosiphonales;,o__Holophagales;,o__Hydrogenophilales;,o__I025;,o__IIb;,o__Ignavibacteriales;,o__JG30_KF_AS9;,o__JG30_KF_CM45;,o__JH_WHS99;,o__K2_4_19;,o__Kineosporiales;,o__Ktedonobacterales;,o__LD1_PA13;,o__LD1_PB3;,o__Lactobacillales;,o__Legionellales;,o__Leptospirales;,o__MBA08;,o__MBNT15;,o__MIZ46;,o__ML615J_28;,o__MLE1_12;,o__MVP_88;,o__MVS_40;,o__Marinicellales;,o__Methanobacteriales;,o__Methanocellales;,o__Methanomicrobiales;,o__Methanosarcinales;,o__Methylacidiphilales;,o__Methylococcales;,o__Methylophilales;,o__Micrococcales;,o__Micromonosporales;,o__Mycoplasmatales;,o__Myxococcales;,o__NB1_j;,o__NRP_J;,o__Natranaerobiales;,o__Neisseriales;,o__Nitrosomonadales;,o__Nitrososphaerales;,o__Nitrospirales;,o__Nostocales;,o__OPB54;,o__OPB72;,o__Oceanospirillales;,o__Oligoflexales;,o__Opitutales;,o__Oscillatoriales;,o__PHOS_HD29;,o__PHOS_HE93;,o__PK29;,o__PK329;,o__Pasteurellales;,o__Pedosphaerales;,o__Phycisphaerales;,o__Pirellulales;,o__Planctomycetales;,o__Procabacteriales;,o__Propionibacteriales;,o__Pseudanabaenales;,o__Pseudomonadales;,o__Pseudonocardiales;,o__RB046;,o__RB41;,o__RF39;,o__Rhizobiales;,o__Rhodobacterales;,o__Rhodocyclales;,o__Rhodospirillales;,o__Rhodothermales;,o__Rickettsiales;,o__Roseiflexales;,o__Rubrobacterales;,o__S0208;,o__S1198;,o__SAR11_clade;,o__SBR1031;,o__SBla14;,o__SC_I_84;,o__SJA_22;,o__SJA_36;,o__SM1D11;,o__S_70;,o__S_BQ2_57;,o__Sediment_1;,o__Selenomonadales;,o__Solibacterales;,o__Solirubrobacterales;,o__Sphaerobacterales;,o__Sphingobacteriales;,o__Sphingomonadales;,o__Spirobacillales;,o__Spirochaetales;,o__Stigonematales;,o__Stramenopiles;,o__Streptomycetales;,o__Streptophyta;,o__Streptosporangiales;,o__Subgroup_3;,o__Sva0725;,o__Sva0853;,o__Synechococcales;,o__Synergistales;,o__Syntrophobacterales;,o__TG3_1;,o__TM7;,o__TP122;,o__Thermoanaerobacterales;,o__Thermogemmatisporales;,o__Thermoplasmatales;,o__Thermotogales;,o__Thiohalorhabdales;,o__Thiotrichales;,o__Turicibacterales;,o__Unclassified;,o__VC38;,o__Verrucomicrobiales;,o__Vibrionales;,o__Victivallales;,o__WCHB1_41;,o__WCHB1_50;,o__WCHD3_30;,o__WD2101;,o__Xanthomonadales;,o__YJF2_48;,o__YLA114;,o__YS2;,o__Z20;,o__agg27;,o__d153;,o__iii1_15;,o__mle1_48;,o__p04_C01;,o__pGrfC26;
SRR10300950,G3,HEG7,Grassland_soil,low,low,low,none,none,none,0.007772266,0.0006113018,0.0,0.0,0.0,0.0,2.91096e-05,0.000174658,0.00043664360000000006,0.0165924734,8.73288e-05,0.033881127000000004,0.0,8.73288e-05,0.0,8.73288e-05,0.0,0.0,0.0001746576,8.73288e-05,0.0,0.0,0.0,0.0,0.0,0.0239717546,0.0,0.0001746576,0.0,0.0172536619,0.0,0.0,0.001222603,0.000174658,0.0,0.0,0.0,0.0019212308,0.0,0.0,0.0015282540000000002,0.0,0.0,0.0,0.0,0.0,8.73288e-05,0.0,0.0875907936,0.0,0.000989726,0.0,0.0,0.01336132,8.73288e-05,0.0,0.0005239724000000001,0.0,0.0,0.0,0.0,0.0,0.0007859589999999999,0.0,8.73288e-05,0.00104795,0.000349315,0.0,0.0,0.0,0.0,4.88625e-05,0.0,0.0,0.0,0.0,0.0,0.0001746576,0.0,0.0,0.000174658,0.0062178122,0.0010042814,0.0,0.0,0.0,0.0102174628,0.0,0.006404114,0.0070736314000000005,0.000349315,0.0,0.0,0.0,0.0,0.0,0.0,8.73288e-05,0.0,0.0,0.0,0.0021395558000000003,0.0,0.0,0.0002619868,0.0,0.000174658,0.0,8.73288e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001746576,0.0,0.00130993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36644e-05,0.0044132221,0.001528254,8.73288e-05,0.0086746696,0.00043664400000000003,0.0,0.0,0.0,0.0011352752000000001,8.73288e-05,0.0038424708,2.91096e-05,0.0,0.0,0.0,0.0,0.0034058193999999997,0.0,0.0,0.0,0.0096934958,0.0,0.0,0.022618167600000003,0.0053270565999999995,0.0063750042,0.009413319500000001,0.0,0.0031999765,4.36644e-05,0.0014649393,0.0006113016,0.0,0.101999988,0.0,0.0580183554,8.73288e-05,8.73288e-05,0.0067243228,0.0,8.73288e-05,0.0003056506,0.0020958886,0.0,0.0,0.0,0.0009606166000000001,0.0,0.0032311633999999997,0.0,0.0,0.0,0.0,0.0,0.00034931480000000004,0.0,0.0033184945999999997,0.0041917808,0.0,0.047375853600000004,0.0145620776,0.0,0.0,0.0,0.0009606176,1.24755e-05,0.0008732880000000001,0.0,0.0,0.000349316,0.0,0.0,0.0,0.0017465739999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002357883,0.0,0.0294298164,0.0,0.008208910600000001,0.0,0.0,0.0,0.0,0.0,0.2224263268,0.021089900999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.13946413359999998,0.000174658,0.0,0.0
SRR10300951,G2,HEG7,Grassland_soil,low,low,low,none,none,none,0.015048682999999998,9.12041e-05,0.0001824082,0.0,0.0,0.0,0.0,4.56021e-05,0.000456021,0.0155959057,9.12041e-05,0.0531618382,0.0,4.56021e-05,9.12041e-05,0.0,0.0,0.0,9.12041e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.02545507121,0.0,0.0005472242,0.0,0.010736027,0.0,0.0,0.0026449193,9.12041e-05,0.0,0.0,0.0,0.0010944491,0.0,0.0,0.0029185295,0.0,0.0,0.0,0.0,0.0,0.0,9.12041e-05,0.0727809256,0.0,0.0024397083,0.0,9.12041e-05,0.005593852,9.12041e-06,0.000273612,0.0003648161,0.0,0.0,0.0,0.0,0.0,0.0003192142,0.0,0.0001824082,0.000410419,0.000136806,0.0,0.0,0.0,0.0,9.12041e-05,0.0001824082,0.0,0.0,0.0,0.0,9.12041e-05,0.0,0.0038305721000000004,0.000182408,0.0055360891,0.0020520922000000002,0.0,0.0,0.0,0.0205209248,0.0,0.0076307494,0.0041041888,0.000273612,0.0,0.0,0.0,0.0,0.0,0.0,9.12041e-05,0.0,0.0,0.0,0.0015960711,0.0,0.0,0.000912041,0.0,0.000273612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12041e-05,0.0,0.001003245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56021e-05,0.0059282678,0.0036329682000000004,0.0,0.0081475662,0.0006384281,0.0,0.0,0.0,0.0011400517,0.0,0.0021888964,0.0,4.56021e-05,0.0,0.0,0.0,0.0024625101000000003,0.0,0.0,0.0,0.004286596100000001,0.0,0.0,0.0217977795,0.00300974,0.0049250166,0.0052594356,0.0,0.0065471523,0.0,0.0014845642,0.0011856532000000001,0.0,0.0790739871,0.0,0.0628092333,0.0002736121,0.0,0.0071823296,0.0,9.12041e-05,0.0001368062,0.0020064921,0.0001824082,0.0,0.0,0.000364816,0.0,0.0014592653,0.0,0.0,0.0,0.0,0.0,0.00045602,9.12041e-05,0.0014136629,0.0066579021,0.0,0.0289116858,0.012677371900000001,0.0,0.0,0.0,0.0005472242,0.0,0.000547225,0.0,0.0,0.000547224,0.0,0.0,0.0,0.0019152856999999999,0.0,0.000182408,0.0,0.0,0.0,0.0,0.0,0.0,0.0013680621,9.12041e-05,0.028546888500000003,0.0,0.010214862699999999,0.0,0.0,0.0,0.0,9.12041e-06,0.2137825215,0.0237814794,0.0,0.0,0.0,0.0,9.12041e-05,0.0,0.1821346363,9.12041e-05,9.12041e-05,0.0
SRR10300952,G4,HEG7,Grassland_soil,low,low,low,none,none,none,0.013182893999999999,0.000516976,0.0,0.0,0.0,0.0,0.0,6.4622e-05,0.000258488,0.015121542,0.0,0.03128781,0.0,6.4622e-05,0.0,0.0,0.0,0.0,0.000129244,0.0,0.0,0.0,0.0,0.0,0.0,0.018158772,0.0,0.000129244,0.0,0.0145953443,0.0,0.0,0.0029726120000000003,0.000258488,0.0,0.0,0.0,0.001163196,0.0,0.0,0.000904708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08103590199999999,0.000129244,0.0005492870000000001,0.0,0.0,0.0096502166,0.0,0.000387732,0.000387732,0.0,0.0,0.0,0.0,0.0,0.000129244,0.0,0.0,0.000904708,0.000387732,0.0,0.0,0.0,0.0,8.61627e-05,0.000129244,0.0,0.0,0.0,0.0,0.000129244,0.0,0.000258488,0.0,0.00161555,0.001421684,0.0,0.0,0.0,0.011244228,0.0,0.0063760353,0.007883886,0.000516976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001615548,0.0,0.0,0.000258488,0.0,0.000387732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258488,0.0,0.00168017,0.0,0.0,0.0,0.0,4.30813e-05,0.0,0.0,6.4622e-05,0.0033603440000000004,0.0017663346,0.000129244,0.0066776058,0.000258488,0.0,0.0,0.0,0.001098574,0.000129244,0.005428248,0.0,0.0,0.0,0.0,0.0,0.002843368,0.000129244,0.0,0.0,0.012407452000000001,0.0,0.0,0.023522386,0.005169754,0.0056867359999999995,0.0048628054000000006,0.0,0.001421684,0.0,0.0009910245,0.000387732,0.0,0.09253873,0.0,0.0422197086,0.000129244,0.0,0.006526822,0.0,0.0,6.4622e-05,0.00129244,0.0,0.0,0.0,0.000387732,0.0,0.001680172,0.0,0.0,0.0,0.0,0.000129244,0.000775464,0.0,0.0021971480000000003,0.004006564000000001,0.0,0.031277058,0.008820901,0.0,0.0,0.0,0.000258488,0.000258488,0.000258488,0.0,0.0,0.000129244,0.0,0.0,0.0,0.0025848800000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020679,0.000129244,0.032698728,0.0,0.008142370000000001,0.0,0.0,0.0,0.0,0.0,0.254998434,0.021712994,0.0,0.0,0.0,0.0,0.000129244,0.0,0.181846372,0.000129244,0.0,0.0
SRR10300953,G3,HEG7,Grassland_soil,low,low,low,none,none,none,0.0095646987,0.0001454707,7.27354e-05,0.0,0.0,0.0,1.21226e-05,0.000109103,0.0001818387,0.0162563446,0.000109103,0.03392195004,3.63677e-05,0.0,0.0002182057,0.0001454708,0.0,0.0,0.0003636767,3.63677e-05,0.0,0.0,0.0,0.0,0.0,0.0274757709,0.0,0.0002909414,0.0,0.01454965846,0.0,0.0,0.0010546614,3.63677e-05,0.0,0.0,0.0,0.001163765,0.0,0.0,0.0012546845,0.0,0.0,0.0,0.0,0.0,0.00010910299999999999,0.0,0.0893917107,0.0,0.00273060646,1.81838e-05,0.0,0.0123286357,7.637217e-05,0.000218206,0.0004364119,0.0,0.0,0.0,0.0,0.0,0.0003273089,0.0,0.0001818384,0.00084009277,0.000254574,0.0,0.0,0.0,0.0,1.7317940000000002e-05,3.63677e-05,0.0,0.0,0.0,0.0,0.0001454707,0.0,3.63677e-05,0.000327309,0.0062043207,0.0022184277,0.0,0.0,0.0,0.013710612399999999,0.0,0.0061218893,0.0060734075,0.0001818383,0.0,0.0,0.0,2.42451e-05,0.0,0.0,3.63677e-05,0.0,0.0,0.0,0.0021820593,0.0,0.0,0.0001818383,0.0,0.0004727793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010910299999999999,0.0,0.00138197,0.0,3.63677e-05,0.0,0.0,0.0,0.0,0.0,0.0001454706,0.00542787692,0.0015880539000000002,7.27353e-05,0.0081099867,0.0005091480999999999,0.0,0.0,0.0,0.0011273981,0.0,0.004582324,1.21226e-05,1.81838e-05,0.0,0.0,0.0,0.0030912570999999996,0.0001272868,0.0,0.0,0.006546183,0.0,0.0,0.0223297426,0.0040731851,0.006327976,0.0086070123,0.0,0.00353285988,3.63677e-05,0.0019341972,0.0001454707,0.0,0.09950193339999999,0.0,0.0611946729,3.63677e-05,0.0001636545,0.0078917851,0.0,4.364123e-05,0.0001818383,0.0031639903000000003,0.000327309,0.0,0.0,0.0006909855,0.0,0.0025093694,0.0,0.0,0.0,0.0,0.0,0.0003273087,0.0001575932,0.0027457586,0.0038913414,0.0,0.0521149242,0.0117649409,0.0,0.0,0.0,0.0011273974,7.793068e-05,0.0016365479999999998,0.0,0.0,0.0002545738,0.0,0.0,0.0,0.0028003127000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002000225,7.27354e-05,0.02815219207,0.0,0.0101829462,0.0,0.0,0.0,0.0,0.0,0.2145691745,0.01988403632,0.0,0.0,0.0,0.0,0.000181838,0.0,0.1404882581,0.000109103,0.0,0.0
SRR10300954,G2,HEG7,Grassland_soil,low,low,low,none,none,none,0.014460931,0.00019466659999999998,2.78096e-05,0.0,0.0,0.0,0.0,2.78096e-05,0.00022247629999999998,0.0203009705,2.78096e-05,0.04695640319,2.78096e-05,1.39048e-05,9.73336e-05,6.118101e-05,0.0,0.0,0.0003337149,5.56191e-05,0.0,5.56191e-05,0.0,0.0,0.0,0.0199950694,0.0,0.00013904789999999998,0.0,0.01695187846,0.0,0.0,0.0021969553,0.0001112382,0.0,0.0,0.0,0.00066743,0.0,0.0,0.002516765,0.0,0.0,0.0,0.0,0.0,5.56192e-05,5.56191e-05,0.0781170142,0.0,0.00170730877,0.0,2.78096e-05,0.0088248982,2.78096e-05,0.0003615238,0.0009733347,0.0,0.0,0.0,0.0,0.0,0.00011123829999999999,0.0,0.0005561911,0.0007508583,0.000111238,2.78096e-05,0.0,0.0,0.0,3.97279e-06,2.78096e-05,0.0,0.0,0.0,2.78096e-05,5.56191e-05,0.0,0.00011123829999999999,8.34287e-05,0.00780336061,0.0022386676,0.0,0.0,0.0,0.024833936,0.0,0.007378804,0.0043939088,0.00022247669999999998,0.0,0.0,0.0,9.26985e-06,0.0,0.0,8.34287e-05,0.0,0.0,0.0,0.0014878106,0.0,0.0,0.0005283821,0.0,0.000444953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001668574,0.0,0.0012514291000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001529526,0.00454686018,0.0024008919000000004,2.78096e-05,0.006173719,0.0005561909,0.0,0.0,0.0,0.0013209542,0.0,0.0027809564,8.342875e-05,1.39048e-05,0.0,1.39048e-05,0.0,0.0024472417,0.0002363811,0.0,0.0,0.0084819162,0.0,0.0,0.0189383163,0.0029478099,0.0055063007,0.006108835199999999,0.0,0.0047991358,6.95239e-05,0.0009405926899999999,0.0008064773,0.0,0.0937738708,0.0,0.0606266814,0.0003059054,0.0001390478,0.00771019889,0.0,5.56192e-05,0.00011123829999999999,0.0019744751,2.78096e-05,0.0,0.0,0.00016685719999999998,0.0,0.0030590528,0.0,0.0,0.0,0.0,5.56191e-05,0.0004449527,0.0,0.0024333362,0.0060068607999999996,0.0,0.0381269054,0.01841687619,0.0,0.0,0.0,0.0006118097,1.787759e-05,0.0006396202999999999,0.0,0.0,0.0005561909999999999,0.0,0.0,0.0,0.0022525793,0.0,8.34287e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001863239,8.34287e-05,0.03196987656,0.0,0.0086487691,0.0,0.0,0.0,0.0,0.0,0.19719755819999998,0.02110050229,0.0,0.0,0.0,0.0,0.0002502861,2.78096e-05,0.1635480439,5.56191e-05,0.0,0.0
SRR10300955,G4,HEG7,Grassland_soil,low,low,low,none,none,none,0.011235457,0.000326612,0.000130645,0.0,0.0,0.0,0.0,3.26612e-05,0.0,0.016004002,0.000195967,0.0294767573,0.0,0.0,0.0,0.0,0.0,0.0,0.000783869,0.0,0.0,0.0,0.0,0.0,0.0,0.0183360147,0.0,6.53225e-05,0.0,0.0201053488,0.0,0.0,0.0020249965,0.000130645,0.0,0.0,0.0,0.0008491919999999999,0.0,0.0,0.0009798364000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078517588,0.0,0.00125045838,0.0,0.0,0.0099072344,0.0,0.00019596750000000002,0.00052258,0.0,0.0,0.0,0.0,0.0,0.00052258,0.0,6.53225e-05,0.0010124980000000001,0.00052258,0.0,0.0,0.0,0.0,1.08871e-05,0.000130645,0.0,0.0,0.0,0.0,6.53225e-05,0.0,6.53225e-05,0.0,0.003135479,0.0010778200000000002,0.0,0.0,0.0,0.0158080325,0.0,0.004485474,0.006858852,0.000130645,0.0,0.0,0.0,2.17742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0016657227,0.0,0.0,6.53225e-05,0.0,0.000457257,0.0,0.0,6.53225e-05,0.0,0.0,0.0,0.0,0.0,0.000130645,0.0,0.00143709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002286285,0.0032171316,0.0015895129999999999,0.0,0.0092540152,0.0007838695,0.0,0.0,0.0,0.0009145141,0.0,0.007054821,0.00010887089999999999,0.0,0.0,0.0,0.0,0.001959673,9.79837e-05,0.0,0.0,0.017571714,0.0,0.0,0.026782207,0.004376606999999999,0.005421769,0.0041153147,0.0,0.0032521253,0.0,0.00089896148,0.00019596750000000002,0.0,0.09915947950000001,0.0,0.0444519256,0.000130645,6.53225e-05,0.0062382925,0.0,0.0,6.53225e-05,0.0016983815,0.000195967,0.0,0.0,6.53225e-05,0.0,0.0026782150000000003,0.0,0.0,0.0,0.0,0.000130645,0.000783869,0.0,0.0035600743,0.0037233805,0.0,0.0359926762,0.0087858697,0.0,0.0,0.0,0.000391935,0.0,0.00026129,6.53225e-05,0.0,0.00019596750000000002,0.0,0.0,0.0,0.0031354764999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001306449,0.0,0.0350128325,0.0,0.009145145,0.0,0.0,0.0,0.0,0.0,0.231176134,0.02178505,0.0,0.0,0.0,0.0,0.0,0.0,0.173039207,0.000130645,0.0,0.0
SRR10300957,G3,HEG7,Grassland_soil,low,low,low,none,none,none,0.013018027,0.0001795588,8.97795e-05,0.000134669,0.0,0.0,2.99265e-05,6.73346e-05,0.0004488968,0.0144096021,8.97795e-05,0.02583903728,2.24449e-05,0.0,0.0002244488,4.48898e-05,0.0,0.0,0.0001795592,4.48898e-05,0.0,0.0,0.0,0.0,0.0,0.02431679445,0.0,0.0004488977,0.0,0.01284728982,0.0,0.0,0.0018404794,0.000134669,0.0,0.0,0.0,0.0010773546,0.0,0.0,0.0013466927999999999,0.0,0.0,0.0,0.0,0.0,8.97796e-05,0.00013466930000000002,0.0858291807,0.0,0.0016160309,0.0,0.0,0.0103096866,4.48898e-05,0.0001795588,0.0007182363,0.0,0.0,0.0,2.24449e-05,0.0,0.0009875746,0.0,8.97795e-05,0.0011222395,0.000291783,0.0,0.0,0.0,0.0,1.496326e-05,8.97795e-05,0.0,0.0,0.0,4.48898e-05,0.0,0.0,4.48898e-05,0.00013466930000000002,0.00512640995,0.00338918,0.0,0.0,0.0,0.0146340622,0.0,0.0060301922,0.007092578800000001,0.0002244488,4.48898e-05,0.0,0.0,0.0,0.0,0.0,4.48898e-05,0.0,0.0,0.0,0.001234468,0.0,0.0,0.00026933860000000003,0.0,0.000493788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48898e-05,0.0,0.0014813598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97795e-05,0.0046236376,0.0014888441,0.0,0.0102348631,0.000314228,0.0,0.0,0.0,0.0006957914,0.000134669,0.0052969946,4.48898e-05,0.0,0.0,0.0,0.0,0.0029178350999999997,8.97796e-05,0.0,4.48898e-05,0.0079005958,0.0,0.0,0.0302556593,0.0042196352,0.0072272494999999996,0.00613305632,0.0,0.00303647352,0.0,0.00138271239,0.000942685,0.0,0.0808465509,0.0,0.0577506545,0.00026933839999999996,8.97795e-05,0.0067110122,0.0,0.0001795588,0.00013466930000000002,0.0026484947999999998,0.0003591185,0.0,0.0,0.000493787,0.0,0.002199598,0.0,4.48898e-05,0.0,0.0,0.0,0.0004488976,0.0,0.0021547087,0.0038605162999999997,0.0,0.0373258436,0.010234861,0.0,0.0,0.0,0.0005835672,0.0,0.0006284566,0.0,0.0,0.0004040078,0.0,0.0,0.0,0.0031422834,0.0,4.48898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0014813588,4.48898e-05,0.03030505768,0.0,0.0075414743999999995,0.0,0.0,0.0,0.0,0.0,0.2297907593,0.0220296491,0.0,0.0,0.0,0.0,0.000134669,0.0,0.17224205139999998,8.97795e-05,0.0,0.0
SRR10300958,G2,HEG7,Grassland_soil,low,low,low,none,none,none,0.011221391,6.88429e-05,0.00020652890000000002,0.0,0.0,0.0,0.0,6.88429e-05,0.00041305780000000004,0.0168665125,0.0001376858,0.03282278191,6.88429e-05,3.44215e-05,6.88429e-05,6.88429e-06,0.0,0.0,0.000413058,0.0,0.0,6.88429e-05,0.0,0.0,0.0,0.01867555841,0.0,0.0002065287,0.0,0.0199702139,0.0,0.0,0.0022029757,6.88429e-05,0.0,0.0,0.0,0.0006884290000000001,0.0,0.0,0.0016178094000000001,0.0,0.0,0.0,0.0,0.0,0.000137686,0.0,0.0707705217,0.0,0.0023406589,0.0,6.88429e-05,0.010028112799999999,0.0,0.00048190079999999995,0.0008949588,0.0,0.0,0.0,3.44215e-05,0.0,6.88429e-05,0.0,0.0002753719,0.000826115,0.000447479,0.0,0.0,0.0,0.0,3.11432e-05,6.88429e-05,0.0,0.0,0.0,0.0,6.88429e-05,0.0,0.0002753718,0.00020652890000000002,0.0042889152,0.0022718148,0.0,0.0,0.0,0.0165911433,0.0,0.008651262199999999,0.0050255371000000005,6.88429e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001376858,0.0,0.0,0.0,0.001548965,0.0,0.0,0.00041305789999999997,0.0,0.0006884289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010326439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030979300000000005,0.0037347262,0.0016407558,0.0,0.0065171347,0.0004819009,0.0,0.0,0.0,0.0009638009,6.88429e-05,0.0022029744,0.0,0.0,0.0,0.0,0.0,0.0022029746,0.0001032644,0.0,0.0,0.010946014899999999,0.0,0.0,0.0182433774,0.00261603,0.0055762838,0.006425337,0.0,0.0041649967,3.44215e-05,0.0017898351,0.0002753718,0.0,0.1133153916,0.0,0.0475475137,0.0001376858,0.0001376858,0.0065056585999999994,0.0,6.88429e-05,0.0,0.0015833877,0.0001376858,0.0,0.0,0.00041305789999999997,0.0,0.0032356167,0.0,0.0,0.0,0.0,6.88429e-05,0.0006884299,0.000137686,0.0024095017,0.0046124757,0.0,0.0437152531,0.021788781400000002,0.0,0.0,0.0,0.00041305789999999997,6.88429e-05,0.001101487,1.72107e-05,0.0,0.000619587,0.0,0.0,0.0,0.0018587596,0.0,6.88429e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0011014868,0.0,0.0340084101,0.0,0.0106706518,0.0,0.0,0.0,0.0,0.0,0.2093513554,0.0238196439,0.0,0.0,0.0,0.0,0.00041305789999999997,0.0,0.168045542,0.0,0.0,0.0
